T,D,L,Ly,G,Gy,Gz,A,Ay,Az,M,My,Mz,P,R,H
 37501, 665, , , 0.06, 6.24, -5.86, 0.03, 0.04, 0.97, 0.31, 0.07, -0.73, 2.16, -1.88, -315.39,*75
 37559, 684, , , 4.72, -2.04, -4.38, 0.03, 0.01, 0.98, 0.31, 0.07, -0.73, 0.69, -1.86, -317.27,*75
 37616, 676, , , 0.68, 3.93, -3.55, 0.03, 0.03, 0.95, 0.30, 0.07, -0.73, 1.67, -1.65, -316.03,*75
 37672, 668, , , 2.29, 5.24, 1.46, 0.04, 0.03, 0.96, 0.31, 0.07, -0.74, 1.92, -2.52, -315.72,*75
 37730, 671, , , 2.36, 2.42, 2.80, 0.03, -0.00, 0.97, 0.31, 0.07, -0.74, -0.10, -2.05, -316.19,*75
 37787, 662, , , 0.01, -4.80, 0.62, 0.03, -0.01, 0.94, 0.31, 0.07, -0.73, -0.46, -1.54, -316.63,*75
 37843, 672, , , -2.31, -3.48, -2.08, 0.02, -0.00, 0.97, 0.31, 0.07, -0.74, -0.05, -1.03, -315.93,*75
 37901, 697, , , -0.25, -0.22, -3.68, 0.02, 0.00, 0.95, 0.31, 0.08, -0.75, 0.09, -1.37, -315.19,*75
 37958, , , , 0.90, 0.67, -2.12, 0.04, 0.01, 0.97, 0.31, 0.07, -0.74, 0.31, -2.21, -316.56,*75
 38014, 680, , , 2.22, 0.98, -2.00, 0.03, -0.00, 0.96, 0.31, 0.08, -0.73, -0.23, -2.02, -314.77,*75
 38072, 687, , , -1.34, -3.63, -2.36, 0.04, -0.03, 0.98, 0.31, 0.08, -0.73, -1.63, -2.37, -314.35,*75
 38129, 680, , , -2.59, -3.80, -5.02, 0.02, -0.01, 0.96,, 0.08, -0.73, -0.76, -0.98, -314.24,*75
 38263, 678, GPGGA,170655.M, 3.74, 1.73, 0.15, 0.03, -0.02, 0.96, 0.30, 0.08, -0.73, -1.40, -1.49, -312.01,*75
 38332, 689, , , 7.16, -3.74, 2.96, 0.02, -0.03, 0.96, 0.30, 0.08, -0.73, -1.94, -1.36, -311.24,*75
 38388, 691, , , 1.41, -0.37, 2.32, 0.02, -0.04, 0.98, 0.30, 0.08, -0.73, -2.47, -1.30, -311.25,*75
 38446, 676, , , 1.60, 0.25, 2.54, 0.03, -0.00, 0.98, 0.30, 0.09, -0.73, -0.15, -1.86, -309.33,*75
 38503, 681, , , 2.03, 1.66, 0.17, 0.00, -0.01, 0.98, 0.29, 0.09, -0.73, -0.53, -0.26, -307.96,*75
 38559, 690, , , -0.23, -1.97, 0.19, 0.00, -0.02, 0.99, 0.30, 0.09, -0.73, -0.98, -0.27, -307.97,*75
 38617, 670, , , 1.11, -4.72, 2.12, -0.03, -0.02, 0.94, 0.30, 0.09, -0.72, -1.19, 1.54, -309.13,*75
 38674, 665, , , -0.09, -4.28, 1.68, -0.01, -0.02, 0.96, 0.29, 0.10, -0.73, -1.28, 0.58, -306.20,*75
 38730, 684, , , -3.72, 3.56, 2.67, -0.01, -0.02, 0.94, 0.29, 0.09, -0.73, -0.97, 0.62, -308.09,*75
 38788, 689, , , -0.74, 2.02, 2.33, 0.01, -0.01, 0.97, 0.29, 0.10, -0.73, -0.64, -0.42, -306.38,*75
 38845, 670, , , 0.25, 0.38, 0.71, -0.01, -0.03, 0.99, 0.29, 0.10, -0.73, -2.01, 0.43, -306.12,*75
 38901, 665, , , -2.45, -5.90, -0.07, -0.03, -0.03, 0.97, 0.29, 0.09, -0.72, -1.86, 1.52, -306.88,*75
 38959, 685, , , -5.64, 3.25, -0.01, -0.01, -0.01, 0.98, 0.29, 0.09, -0.72, -0.52, 0.63, -306.57,*75
 39016, 68, , , -1.06, -6.45, 5.11, 0.01, -0.01, 0.96, 0.28, 0.09, -0.73, -0.65, -0.70, -306.70,*75
 39072, 681, , , -4.36, -3.44, 7.06, -0.04, -0.02, 0.95, 0.28, 0.09, -0.72, -1.07, 2.33, -307.71,*75
 39130, 685, , , -4.36, -3.44, 7.06, -0.02, -0.01, 0.97, 0.29, 0.09, -0.72, -0.50, 1.12, -307.67,*75
 39261, 709, , , -1.03, 4.75, 3.38, -0.05, -0.01, 0.95, 0.28, 0.09, -0.72, -0.51, 3.22, -306.67,*75
 39329, 685, GPGGA,170656.00M, 0.64, 2.22, 5.64, -0.05, -0.01, 0.97, 0.28, 0.09, -0.72, -0.38, 3.12, -305.73,*75
 39387, 691, , , -2.25, 4.71, 3.48, -0.03, -0.02, 0.98, 0.28, 0.10, -0.72, -1.22, 1.99, -304.65,*75
 39444, 691, , , 1.17, 0.41, 3.33, -0.03, -0.02, 0.97, 0.28, 0.09, -0.73, -0.94, 1.98, -306.82,*75
 39501, 688, , , 3.11, , 3.33, -0.02, -0.02, 0.96, 0.29, 0.09, -0.72, -1.00, 1.19, -306.36,*75
 39558, 681, , , -0.59, 4.07, -0.70, -0.02, -0.04, 0.96, 0.29, 0.10, -0.73, -2.55, 1.29, -305.42,*75
 39615, 685, , , -0.10, -0.32, -0.86, -0.01, -0.03, 0.96, 0.28, 0.10, -0.73, -1.94, 0.50, -304.96,*75
 39672, 683, , , -2.64, -0.35, 0.61, -0.03, -0.04, 0.95, 0.29, 0.10, -0.73, -2.31, 1.72, -304.56,*75
 39729, 681, , , -4.44, 9.71, 0.67, -0.01, -0.03, 0.97, 0.29, 0.10, -0.73, -1.63, 0.62, -305.75,*75
